NO.;Time;Interval;Indoor Temperature(oC);Indoor Humidity(%);Outdoor Temperature(oC);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(oC);WindChill(oC);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm)
2231; 30/11/2018 17:43:47;5; 26.2;62; 23.2;79; 1001.5; 897.5; 2.7; 3.4; SW; 19.4; 22.1; 0.00; 5.70; 6.00; 6.90; 6.90
2232; 30/11/2018 17:48:47;5; 26.1;63; 22.5;79; 1001.4; 897.4; 1.4; 3.1; S; 18.7; 22.5; 0.00; 5.70; 6.00; 6.90; 6.90
2233; 30/11/2018 17:53:47;5; 26.1;62; 22.3;77; 1001.5; 897.5; 2.0; 3.1; S; 18.1; 21.8; 0.00; 5.70; 6.00; 6.90; 6.90
2234; 30/11/2018 17:58:47;5; 25.3;63; 22.3;79; 1001.5; 897.5; 1.0; 1.4; SE; 18.5; 22.3; 0.00; 5.70; 6.00; 6.90; 6.90
2235; 30/11/2018 18:03:47;5; 25.3;63; 22.4;80; 1001.6; 897.6; 1.0; 1.7; NE; 18.8; 22.4; 0.00; 5.70; 6.00; 6.90; 6.90
2236; 30/11/2018 18:08:47;5; 25.3;65; 22.4;80; 1001.4; 897.4; 2.7; 3.4; SE; 18.8; 21.2; 0.00; 5.70; 6.00; 6.90; 6.90
2237; 30/11/2018 18:13:47;5; 25.3;66; 22.2;81; 1001.7; 897.7; 1.4; 2.4; SE; 18.8; 22.2; 0.00; 5.70; 6.00; 6.90; 6.90
2238; 30/11/2018 18:18:47;5; 25.3;68; 22.2;85; 1001.6; 897.6; 3.1; 4.1; SSE; 19.6; 20.7; 0.00; 5.70; 6.00; 6.90; 6.90
2239; 30/11/2018 18:23:47;5; 25.2;71; 21.9;88; 1001.8; 897.8; 1.7; 2.7; SW; 19.8; 21.9; 0.30; 6.00; 6.30; 7.20; 7.20
2240; 30/11/2018 18:28:47;5; 25.1;71; 21.5;89; 1002.0; 898.0; 4.8; 8.2; SE; 19.6; 18.7; 3.00; 8.70; 9.00; 9.90; 9.90
2241; 30/11/2018 18:33:47;5; 24.5;74; 20.6;92; 1001.7; 897.7; 3.1; 6.8; S; 19.3; 18.8; 8.10; 13.80; 14.10; 15.00; 15.00
2242; 30/11/2018 18:38:47;5; 24.0;77; 20.2;94; 1002.2; 898.2; 0.7; 1.0; NE; 19.2; 20.2; 14.10; 19.80; 20.10; 21.00; 21.00
2243; 30/11/2018 18:43:47;5; 23.8;78; 20.0;95; 1002.7; 898.7; 3.1; 4.1; NW; 19.2; 18.1; 16.20; 21.90; 22.20; 23.10; 23.10
2244; 30/11/2018 18:48:47;5; 23.8;78; 20.0;95; 1002.8; 898.8; 3.7; 5.4; SW; 19.2; 17.6; 18.90; 24.60; 24.90; 25.80; 25.80
2245; 30/11/2018 18:53:47;5; 23.6;79; 20.0;96; 1002.6; 898.6; 1.4; 2.0; SW; 19.4; 20.0; 21.30; 27.00; 27.30; 28.20; 28.20
2246; 30/11/2018 18:58:47;5; 23.4;78; 19.7;97; 1002.9; 898.9; 1.4; 2.0; SW; 19.2; 19.7; 21.60; 27.30; 27.60; 28.50; 28.50
2247; 30/11/2018 19:03:47;5; 23.2;78; 19.6;97; 1003.1; 899.1; 1.4; 2.7; E; 19.1; 19.6; 0.30; 27.60; 27.90; 28.80; 28.80
2248; 30/11/2018 19:08:47;5; 23.1;78; 19.6;98; 1003.3; 899.3; 1.4; 2.4; NW; 19.3; 19.6; 0.30; 27.60; 27.90; 28.80; 28.80
2249; 30/11/2018 19:13:47;5; 23.1;78; 19.6;98; 1003.4; 899.4; 0.7; 1.4; NE; 19.3; 19.6; 0.90; 28.20; 28.50; 29.40; 29.40
2250; 30/11/2018 19:18:47;5; 23.1;79; 19.6;98; 1003.7; 899.7; 0.7; 1.0; SE; 19.3; 19.6; 1.20; 28.50; 28.80; 29.70; 29.70
2251; 30/11/2018 19:23:47;5; 23.1;79; 19.7;98; 1003.5; 899.5; 1.0; 1.7; SE; 19.4; 19.7; 1.50; 28.80; 29.10; 30.00; 30.00
2252; 30/11/2018 19:28:47;5; 23.0;79; 19.7;98; 1003.2; 899.2; 1.4; 2.0; SE; 19.4; 19.7; 2.10; 29.40; 29.70; 30.60; 30.60
2253; 30/11/2018 19:33:47;5; 22.9;79; 19.7;98; 1003.2; 899.2; 1.0; 2.0; NE; 19.4; 19.7; 2.40; 29.70; 30.00; 30.90; 30.90
2254; 30/11/2018 19:38:47;5; 22.8;79; 19.7;98; 1003.2; 899.2; 2.0; 3.4; SSE; 19.4; 19.0; 2.70; 30.00; 30.30; 31.20; 31.20
2255; 30/11/2018 19:43:47;5; 22.7;80; 19.7;98; 1003.1; 899.1; 2.0; 2.7; SE; 19.4; 19.0; 2.70; 30.00; 30.30; 31.20; 31.20
2256; 30/11/2018 19:48:47;5; 22.6;80; 19.6;98; 1003.1; 899.1; 2.4; 2.7; SE; 19.3; 18.4; 3.00; 30.30; 30.60; 31.50; 31.50
2257; 30/11/2018 19:53:47;5; 22.5;78; 19.5;98; 1003.0; 899.0; 1.0; 2.0; E; 19.2; 19.5; 3.30; 30.60; 30.90; 31.80; 31.80
2258; 30/11/2018 19:58:47;5; 22.5;79; 19.4;98; 1003.1; 899.1; 2.0; 3.1; E; 19.1; 18.7; 3.30; 30.60; 30.90; 31.80; 31.80
2259; 30/11/2018 20:03:47;5; 22.4;78; 19.3;98; 1003.1; 899.1; 2.0; 2.7; E; 19.0; 18.6; 0.30; 30.90; 31.20; 32.10; 32.10
2260; 30/11/2018 20:08:47;5; 22.3;79; 19.3;98; 1003.1; 899.1; 3.4; 3.7; NE; 19.0; 17.0; 0.30; 30.90; 31.20; 32.10; 32.10
2261; 30/11/2018 20:13:47;5; 22.2;79; 19.2;98; 1003.0; 899.0; 1.7; 2.7; SE; 18.9; 19.2; 0.60; 31.20; 31.50; 32.40; 32.40
2262; 30/11/2018 20:18:47;5; 22.2;79; 19.3;98; 1003.0; 899.0; 1.4; 2.4; E; 19.0; 19.3; 0.60; 31.20; 31.50; 32.40; 32.40
2263; 30/11/2018 20:23:47;5; 22.2;80; 19.4;98; 1003.1; 899.1; 1.0; 1.4; E; 19.1; 19.4; 0.60; 31.20; 31.50; 32.40; 32.40
2264; 30/11/2018 20:28:47;5; 22.2;80; 19.4;98; 1003.0; 899.0; 1.7; 2.4; ESE; 19.1; 19.4; 0.90; 31.50; 31.80; 32.70; 32.70
2265; 30/11/2018 20:33:47;5; 22.2;79; 19.4;97; 1003.1; 899.1; 2.0; 3.4; SE; 18.9; 18.7; 0.90; 31.50; 31.80; 32.70; 32.70
2266; 30/11/2018 20:38:47;5; 22.1;79; 19.3;97; 1002.8; 898.8; 2.4; 3.4; SE; 18.8; 18.1; 0.90; 31.50; 31.80; 32.70; 32.70
2267; 30/11/2018 20:43:47;5; 22.0;79; 19.3;97; 1002.9; 898.9; 2.0; 3.7; S; 18.8; 18.6; 0.90; 31.50; 31.80; 32.70; 32.70
2268; 30/11/2018 20:48:47;5; 21.9;80; 19.3;97; 1003.1; 899.1; 3.1; 4.1; S; 18.8; 17.3; 0.90; 31.50; 31.80; 32.70; 32.70
2269; 30/11/2018 20:53:47;5; 21.8;80; 19.3;97; 1003.2; 899.2; 1.7; 2.4; SE; 18.8; 19.3; 0.90; 31.50; 31.80; 32.70; 32.70
2270; 30/11/2018 20:58:47;5; 21.8;81; 19.3;97; 1003.2; 899.2; 0.3; 1.4; E; 18.8; 19.3; 0.90; 31.50; 31.80; 32.70; 32.70
2271; 30/11/2018 21:03:47;5; 21.9;80; 19.4;97; 1003.6; 899.6; 0.0; 0.3; NE; 18.9; 19.4; 0.00; 31.50; 31.80; 32.70; 32.70
2272; 30/11/2018 21:08:47;5; 21.9;80; 19.4;97; 1003.9; 899.9; 0.3; 1.0; N; 18.9; 19.4; 0.30; 31.80; 32.10; 33.00; 33.00
2273; 30/11/2018 21:13:47;5; 21.9;80; 19.4;97; 1004.0; 900.0; 0.7; 1.0; NE; 18.9; 19.4; 0.60; 32.10; 32.40; 33.30; 33.30
2274; 30/11/2018 21:18:47;5; 22.0;79; 19.4;97; 1004.3; 900.3; 0.3; 1.4; N; 18.9; 19.4; 1.50; 33.00; 33.30; 34.20; 34.20
2275; 30/11/2018 21:23:47;5; 22.1;80; 19.5;97; 1004.0; 900.0; 1.4; 1.7; E; 19.0; 19.5; 2.10; 33.60; 33.90; 34.80; 34.80
2276; 30/11/2018 21:28:47;5; 22.1;80; 19.5;97; 1004.1; 900.1; 1.0; 1.4; NE; 19.0; 19.5; 3.00; 34.50; 34.80; 35.70; 35.70
2277; 30/11/2018 21:33:47;5; 22.1;81; 19.5;97; 1003.9; 899.9; 1.4; 1.7; E; 19.0; 19.5; 3.60; 35.10; 35.40; 36.30; 36.30
2278; 30/11/2018 21:38:47;5; 22.1;80; 19.5;97; 1003.8; 899.8; 2.0; 2.7; E; 19.0; 18.8; 3.90; 35.40; 35.70; 36.60; 36.60
2279; 30/11/2018 21:43:47;5; 22.0;81; 19.5;97; 1003.8; 899.8; 2.7; 3.4; NE; 19.0; 18.0; 4.20; 35.70; 36.00; 36.90; 36.90
2280; 30/11/2018 21:48:47;5; 21.9;83; 19.5;97; 1003.8; 899.8; 1.7; 2.0; NE; 19.0; 19.5; 4.50; 36.00; 36.30; 37.20; 37.20
2281; 30/11/2018 21:53:47;5; 21.9;82; 19.5;97; 1003.8; 899.8; 2.4; 3.7; NE; 19.0; 18.3; 4.50; 36.00; 36.30; 37.20; 37.20
2282; 30/11/2018 21:58:47;5; 21.9;83; 19.5;97; 1003.9; 899.9; 1.0; 1.4; E; 19.0; 19.5; 4.50; 36.00; 36.30; 37.20; 37.20
2283; 30/11/2018 22:03:47;5; 21.9;83; 19.6;97; 1003.9; 899.9; 2.4; 4.4; NE; 19.1; 18.4; 0.00; 36.00; 36.30; 37.20; 37.20
2284; 30/11/2018 22:08:47;5; 21.9;83; 19.5;97; 1004.2; 900.2; 1.7; 2.4; NE; 19.0; 19.5; 0.00; 36.00; 36.30; 37.20; 37.20
2285; 30/11/2018 22:13:47;5; 21.8;83; 19.5;97; 1004.3; 900.3; 1.0; 1.4; NE; 19.0; 19.5; 0.00; 36.00; 36.30; 37.20; 37.20
2286; 30/11/2018 22:18:47;5; 21.8;83; 19.5;97; 1004.5; 900.5; 2.0; 3.4; N; 19.0; 18.8; 0.30; 36.30; 36.60; 37.50; 37.50
2287; 30/11/2018 22:23:47;5; 21.8;83; 19.5;97; 1004.5; 900.5; 1.4; 2.0; N; 19.0; 19.5; 0.30; 36.30; 36.60; 37.50; 37.50
2288; 30/11/2018 22:28:47;5; 21.8;83; 19.5;97; 1004.5; 900.5; 1.4; 2.0; ENE; 19.0; 19.5; 0.60; 36.60; 36.90; 37.80; 37.80
2289; 30/11/2018 22:33:47;5; 21.8;82; 19.5;97; 1004.6; 900.6; 1.4; 2.4; NE; 19.0; 19.5; 0.60; 36.60; 36.90; 37.80; 37.80
2290; 30/11/2018 22:38:47;5; 21.8;83; 19.4;97; 1004.5; 900.5; 2.0; 2.7; NE; 18.9; 18.7; 0.90; 36.90; 37.20; 38.10; 38.10
2291; 30/11/2018 22:43:47;5; 21.7;83; 19.4;97; 1004.4; 900.4; 1.7; 2.0; NE; 18.9; 19.4; 1.20; 37.20; 37.50; 38.40; 38.40
2292; 30/11/2018 22:48:47;5; 21.7;83; 19.4;97; 1004.8; 900.8; 1.0; 1.4; N; 18.9; 19.4; 1.20; 37.20; 37.50; 38.40; 38.40
2293; 30/11/2018 22:53:47;5; 21.7;84; 19.5;97; 1005.0; 901.0; 2.7; 3.4; NW; 19.0; 18.0; 1.50; 37.50; 37.80; 38.70; 38.70
2294; 30/11/2018 22:58:47;5; 21.6;84; 19.5;97; 1004.8; 900.8; 1.0; 1.7; NE; 19.0; 19.5; 1.80; 37.80; 38.10; 39.00; 39.00
2295; 30/11/2018 23:03:47;5; 21.6;85; 19.5;97; 1004.7; 900.7; 2.0; 2.7; NE; 19.0; 18.8; 0.60; 38.40; 38.70; 39.60; 39.60
2296; 30/11/2018 23:08:47;5; 21.6;85; 19.4;97; 1004.6; 900.6; 2.4; 3.4; N; 18.9; 18.2; 0.60; 38.40; 38.70; 39.60; 39.60
2297; 30/11/2018 23:13:47;5; 21.6;85; 19.4;97; 1004.3; 900.3; 1.7; 2.4; NE; 18.9; 19.4; 0.60; 38.40; 38.70; 39.60; 39.60
2298; 30/11/2018 23:18:47;5; 21.6;84; 19.4;97; 1004.2; 900.2; 1.4; 2.0; NE; 18.9; 19.4; 0.90; 38.70; 39.00; 39.90; 39.90
2299; 30/11/2018 23:23:47;5; 21.6;84; 19.4;97; 1004.0; 900.0; 1.4; 2.0; E; 18.9; 19.4; 0.90; 38.70; 39.00; 39.90; 39.90
2300; 30/11/2018 23:28:47;5; 21.5;83; 19.4;97; 1003.9; 899.9; 1.0; 1.7; E; 18.9; 19.4; 0.90; 38.70; 39.00; 39.90; 39.90
2301; 30/11/2018 23:33:47;5; 21.5;84; 19.3;97; 1003.8; 899.8; 1.0; 2.0; E; 18.8; 19.3; 0.90; 38.70; 39.00; 39.90; 39.90
2302; 30/11/2018 23:38:47;5; 21.5;83; 19.4;97; 1004.0; 900.0; 1.0; 1.7; E; 18.9; 19.4; 1.20; 39.00; 39.30; 40.20; 40.20
2303; 30/11/2018 23:43:47;5; 21.5;83; 19.3;97; 1003.7; 899.7; 1.0; 1.4; E; 18.8; 19.3; 1.20; 39.00; 39.30; 40.20; 40.20
2304; 30/11/2018 23:48:47;5; 21.5;83; 19.3;97; 1003.9; 899.9; 1.0; 1.4; N; 18.8; 19.3; 1.20; 39.00; 39.30; 40.20; 40.20
2305; 30/11/2018 23:53:47;5; 21.5;83; 19.3;97; 1004.0; 900.0; 0.3; 1.0; NE; 18.8; 19.3; 1.20; 39.00; 39.30; 40.20; 40.20
2306; 30/11/2018 23:58:47;5; 21.5;83; 19.2;97; 1003.9; 899.9; 1.0; 1.7; NE; 18.7; 19.2; 1.20; 39.00; 39.30; 40.20; 40.20
2307; 01/12/2018 00:03:47;5; 21.5;83; 19.2;97; 1003.7; 899.7; 0.3; 0.7; E; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2308; 01/12/2018 00:08:47;5; 21.5;82; 19.2;97; 1003.6; 899.6; 0.0; 0.7; E; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2309; 01/12/2018 00:13:47;5; 21.5;82; 19.2;97; 1003.5; 899.5; 0.3; 0.7; NE; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2310; 01/12/2018 00:18:47;5; 21.5;82; 19.2;97; 1003.5; 899.5; 0.0; 0.3; E; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2311; 01/12/2018 00:23:47;5; 21.5;82; 19.2;97; 1003.5; 899.5; 0.0; 0.7; NE; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2312; 01/12/2018 00:28:47;5; 21.5;82; 19.2;97; 1003.3; 899.3; 1.0; 1.4; SE; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2313; 01/12/2018 00:33:47;5; 21.4;82; 19.2;97; 1003.1; 899.1; 0.0; 0.3; NE; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2314; 01/12/2018 00:38:47;5; 21.4;82; 19.2;97; 1003.2; 899.2; 0.3; 0.7; N; 18.7; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2315; 01/12/2018 00:43:47;5; 21.4;82; 19.2;96; 1003.4; 899.4; 0.3; 0.7; NW; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2316; 01/12/2018 00:48:47;5; 21.4;82; 19.2;96; 1003.3; 899.3; 0.0; 0.3; NE; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2317; 01/12/2018 00:53:47;5; 21.5;82; 19.2;96; 1003.2; 899.2; 0.3; 0.7; N; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2318; 01/12/2018 00:58:47;5; 21.5;82; 19.2;96; 1003.0; 899.0; 0.7; 1.0; N; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2319; 01/12/2018 01:03:47;5; 21.4;82; 19.2;96; 1002.8; 898.8; 1.0; 2.0; N; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2320; 01/12/2018 01:08:47;5; 21.4;82; 19.2;96; 1002.7; 898.7; 0.7; 1.0; NE; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2321; 01/12/2018 01:13:47;5; 21.4;82; 19.2;96; 1002.8; 898.8; 1.4; 2.7; NW; 18.6; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2322; 01/12/2018 01:18:47;5; 21.4;82; 19.1;96; 1002.8; 898.8; 2.0; 2.7; NW; 18.5; 18.4; 0.00; 0.00; 39.30; 0.00; 40.20
2323; 01/12/2018 01:23:47;5; 21.3;83; 19.1;96; 1002.8; 898.8; 1.0; 1.4; N; 18.5; 19.1; 0.00; 0.00; 39.30; 0.00; 40.20
2324; 01/12/2018 01:28:47;5; 21.3;83; 19.1;96; 1002.8; 898.8; 1.7; 2.0; NW; 18.5; 19.1; 0.00; 0.00; 39.30; 0.00; 40.20
2325; 01/12/2018 01:33:47;5; 21.2;83; 19.1;95; 1002.5; 898.5; 1.7; 2.4; NW; 18.3; 19.1; 0.00; 0.00; 39.30; 0.00; 40.20
2326; 01/12/2018 01:38:47;5; 21.1;83; 19.2;95; 1002.3; 898.3; 0.7; 1.7; NW; 18.4; 19.2; 0.00; 0.00; 39.30; 0.00; 40.20
2327; 01/12/2018 01:43:47;5; 21.1;83; 19.1;95; 1002.3; 898.3; 1.0; 1.7; WNW; 18.3; 19.1; 0.00; 0.00; 39.30; 0.00; 40.20
2328; 01/12/2018 01:48:47;5; 21.1;83; 19.0;95; 1002.3; 898.3; 2.0; 3.4; N; 18.2; 18.3; 0.00; 0.00; 39.30; 0.00; 40.20
2329; 01/12/2018 01:53:47;5; 21.1;83; 19.0;95; 1002.5; 898.5; 1.0; 1.7; N; 18.2; 19.0; 0.00; 0.00; 39.30; 0.00; 40.20
2330; 01/12/2018 01:58:47;5; 21.1;83; 19.0;95; 1002.2; 898.2; 2.0; 3.1; N; 18.2; 18.3; 0.00; 0.00; 39.30; 0.00; 40.20
2331; 01/12/2018 02:03:47;5; 21.1;83; 18.9;96; 1002.0; 898.0; 1.0; 1.7; NE; 18.3; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2332; 01/12/2018 02:08:47;5; 21.0;83; 18.9;96; 1002.0; 898.0; 0.7; 1.4; W; 18.3; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2333; 01/12/2018 02:13:47;5; 21.0;83; 18.9;96; 1001.7; 897.7; 1.4; 1.7; NE; 18.3; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2334; 01/12/2018 02:18:47;5; 21.0;83; 18.9;97; 1001.6; 897.6; 1.7; 2.7; NW; 18.4; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2335; 01/12/2018 02:23:47;5; 21.0;83; 18.9;97; 1001.6; 897.6; 1.0; 1.7; NE; 18.4; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2336; 01/12/2018 02:28:47;5; 21.0;84; 18.9;97; 1001.6; 897.6; 1.7; 2.0; NW; 18.4; 18.9; 0.00; 0.00; 39.30; 0.00; 40.20
2337; 01/12/2018 02:33:47;5; 20.9;85; 18.8;97; 1001.5; 897.5; 2.7; 3.7; NW; 18.3; 17.2; 0.00; 0.00; 39.30; 0.00; 40.20
2338; 01/12/2018 02:38:47;5; 20.8;85; 18.8;97; 1001.4; 897.4; 0.3; 1.0; NE; 18.3; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2339; 01/12/2018 02:43:47;5; 20.8;85; 18.8;96; 1001.3; 897.3; 0.7; 1.4; NW; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2340; 01/12/2018 02:48:47;5; 20.9;85; 18.8;96; 1001.4; 897.4; 0.7; 1.4; E; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2341; 01/12/2018 02:53:47;5; 20.9;84; 18.8;96; 1001.5; 897.5; 1.7; 2.7; N; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2342; 01/12/2018 02:58:47;5; 20.9;84; 18.8;96; 1001.4; 897.4; 2.0; 2.4; NW; 18.2; 18.1; 0.00; 0.00; 39.30; 0.00; 40.20
2343; 01/12/2018 03:03:47;5; 20.9;85; 18.8;96; 1001.3; 897.3; 1.7; 2.4; NW; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2344; 01/12/2018 03:08:47;5; 20.9;85; 18.8;96; 1001.2; 897.2; 3.4; 4.8; N; 18.2; 16.5; 0.00; 0.00; 39.30; 0.00; 40.20
2345; 01/12/2018 03:13:47;5; 20.7;85; 18.8;96; 1001.3; 897.3; 0.3; 1.4; ESE; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2346; 01/12/2018 03:18:47;5; 20.7;85; 18.8;96; 1001.4; 897.4; 1.7; 2.7; NW; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2347; 01/12/2018 03:23:47;5; 20.7;85; 18.8;96; 1001.2; 897.2; 0.7; 2.0; NE; 18.2; 18.8; 0.00; 0.00; 39.30; 0.00; 40.20
2348; 01/12/2018 03:28:47;5; 20.7;85; 18.7;96; 1001.3; 897.3; 1.4; 2.4; NNE; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2349; 01/12/2018 03:33:47;5; 20.7;85; 18.7;96; 1001.1; 897.1; 1.7; 2.7; NNW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2350; 01/12/2018 03:38:47;5; 20.7;85; 18.7;96; 1001.1; 897.1; 1.4; 3.1; WSW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2351; 01/12/2018 03:43:47;5; 20.6;85; 18.7;96; 1001.1; 897.1; 1.4; 2.0; E; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2352; 01/12/2018 03:48:47;5; 20.7;85; 18.7;96; 1001.4; 897.4; 1.4; 1.7; N; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2353; 01/12/2018 03:53:47;5; 20.6;86; 18.7;96; 1001.4; 897.4; 2.7; 3.7; NW; 18.1; 17.1; 0.00; 0.00; 39.30; 0.00; 40.20
2354; 01/12/2018 03:58:47;5; 20.5;86; 18.7;96; 1001.4; 897.4; 0.7; 1.4; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2355; 01/12/2018 04:03:47;5; 20.5;86; 18.7;96; 1001.5; 897.5; 2.7; 4.4; NW; 18.1; 17.1; 0.00; 0.00; 39.30; 0.00; 40.20
2356; 01/12/2018 04:08:47;5; 20.4;86; 18.7;96; 1001.3; 897.3; 0.7; 1.4; N; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2357; 01/12/2018 04:13:47;5; 20.5;86; 18.7;96; 1001.3; 897.3; 1.0; 1.7; N; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2358; 01/12/2018 04:18:47;5; 20.5;86; 18.7;96; 1001.1; 897.1; 1.7; 2.0; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2359; 01/12/2018 04:23:47;5; 20.5;86; 18.7;96; 1001.3; 897.3; 2.0; 2.7; NW; 18.1; 18.0; 0.00; 0.00; 39.30; 0.00; 40.20
2360; 01/12/2018 04:28:47;5; 20.5;86; 18.7;96; 1001.3; 897.3; 1.4; 2.4; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2361; 01/12/2018 04:33:47;5; 20.5;86; 18.7;96; 1001.3; 897.3; 2.0; 3.1; NW; 18.1; 18.0; 0.00; 0.00; 39.30; 0.00; 40.20
2362; 01/12/2018 04:38:47;5; 20.5;87; 18.7;96; 1001.1; 897.1; 2.4; 3.4; NW; 18.1; 17.5; 0.00; 0.00; 39.30; 0.00; 40.20
2363; 01/12/2018 04:43:47;5; 20.5;87; 18.7;96; 1001.3; 897.3; 2.7; 4.1; NW; 18.1; 17.1; 0.00; 0.00; 39.30; 0.00; 40.20
2364; 01/12/2018 04:48:47;5; 20.4;87; 18.7;96; 1001.3; 897.3; 1.4; 2.4; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2365; 01/12/2018 04:53:47;5; 20.4;88; 18.7;96; 1001.1; 897.1; 1.4; 2.0; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2366; 01/12/2018 04:58:47;5; 20.3;88; 18.7;96; 1001.2; 897.2; 2.4; 3.4; N; 18.1; 17.5; 0.00; 0.00; 39.30; 0.00; 40.20
2367; 01/12/2018 05:03:47;5; 20.3;88; 18.7;96; 1001.3; 897.3; 3.1; 4.8; NNW; 18.1; 16.6; 0.00; 0.00; 39.30; 0.00; 40.20
2368; 01/12/2018 05:08:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 2.7; 4.4; N; 18.1; 17.1; 0.00; 0.00; 39.30; 0.00; 40.20
2369; 01/12/2018 05:13:47;5; 20.2;88; 18.7;96; 1001.1; 897.1; 1.0; 1.7; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2370; 01/12/2018 05:18:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 3.1; 4.1; NW; 18.1; 16.6; 0.00; 0.00; 39.30; 0.00; 40.20
2371; 01/12/2018 05:23:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 1.4; 2.4; W; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2372; 01/12/2018 05:28:47;5; 20.2;88; 18.7;96; 1001.2; 897.2; 1.0; 2.0; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2373; 01/12/2018 05:33:47;5; 20.2;88; 18.7;96; 1000.9; 896.9; 1.0; 1.7; E; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2374; 01/12/2018 05:38:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 0.7; 1.7; WNW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2375; 01/12/2018 05:43:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 1.7; 2.4; N; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2376; 01/12/2018 05:48:47;5; 20.3;88; 18.7;96; 1001.1; 897.1; 1.0; 1.4; E; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2377; 01/12/2018 05:53:47;5; 20.3;87; 18.7;96; 1001.4; 897.4; 1.4; 2.4; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2378; 01/12/2018 05:58:47;5; 20.3;87; 18.7;96; 1001.4; 897.4; 0.7; 1.4; SW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2379; 01/12/2018 06:03:47;5; 20.3;87; 18.7;96; 1001.5; 897.5; 0.7; 1.4; NNE; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
2380; 01/12/2018 06:08:47;5; 20.3;87; 18.7;96; 1001.5; 897.5; 1.4; 2.0; NW; 18.1; 18.7; 0.00; 0.00; 39.30; 0.00; 40.20
